lat,lon,genus,species,dbh,dbh_min,dbh_max,year_min,year_max,crown,crown_min,crown_max,height,height_min,height_max,common,location,ref,maintenance,maturity,planted,updated,health,variety,description,family,ule_min,ule_max,address
-38.031782,143.633371,Eucalyptus,Botriodies,1,,,,,,,,15,,,Mahogany Gum,street,12111,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.031205,143.633752,Eucalyptus,Botriodies,0.8,,,,,,,,6,,,Mahogany Gum,street,12119,,mature,1958-01-01,,,,,,,,1 Lyons ST CRESSY VIC 3322
-38.03191,143.633229,Allocasuarina,Luehannii,0.6,,,,,,,,12,,,Bull Oak,street,12122,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.03329,143.631254,Fraxinus,Oxycarpa,0.3,,,,,,,,6,,,Desert Ash,street,12125,,mature,1958-01-01,,,,,,,,37 Lyons ST CRESSY VIC 3322
-38.028804,143.639447,Eucalyptus,Leucoxylon,0.4,,,,,,,,12,,,Yellow Gum,street,12131,,mature,1978-01-01,,,,,,,,22 New Station ST CRESSY VIC 3322
-38.027934,143.641617,Quercus,Palustris,0.2,,,,,,,,7,,,Pin Oak,street,12142,,young,1998-01-01,,,,,,,,20 New Station ST CRESSY VIC 3322
-38.029679,143.636737,Eucalyptus,Leucoxylon,0.3,,,,,,,,5,,,Yellow Gum,street,12145,,mature,1983-01-01,,,,,,,,37 New Station ST CRESSY VIC 3322
-38.029878,143.636776,Eucalyptus,Leucoxylon,0.3,,,,,,,,9,,,Yellow Gum,street,12148,,mature,1978-01-01,,,,,,,,36 New Station ST CRESSY VIC 3322
-38.030437,143.63536,Eucalyptus,Leucoxylon,1.3,,,,,,,,19,,,Yellow Gum,street,12151,,mature,1978-01-01,,,,,,,,50 New Station ST CRESSY VIC 3322
-38.029854,143.636325,Fraxinus,Ornus,0.6,,,,,,,,8,,,Manna Ash,street,12168,,mature,1978-01-01,,,,,,,,47 New Station ST CRESSY VIC 3322
-38.028309,143.640111,Eucalyptus,Camaldulensis,0.1,,,,,,,,3,,,River Red Gum,street,12171,,young,2003-01-01,,,,,,,,15 New Station ST CRESSY VIC 3322
-38.02906,143.638198,Eucalyptus,Cladocalyx,0.7,,,,,,,,10,,,Sugar Gum,street,12174,,mature,1978-01-01,,,,,,,,29 New Station ST CRESSY VIC 3322
-38.028762,143.638956,Eucalyptus,Deanei,0.2,,,,,,,,3,,,Round leaf gum,street,12182,,young,2003-01-01,,,,,,,,29 New Station ST CRESSY VIC 3322
-38.031037,143.634167,Eucalyptus,Botriodies,0.95,,,,,,,,16,,,Mahogany Gum,street,12185,,mature,1958-01-01,,,,,,,,1 Old Station ST CRESSY VIC 3322
-38.027492,143.633953,Acacia,Baileyana,0.6,,,,,,,,4,,,Cootamundra Wattle,street,12188,,semi-mature,1998-01-01,,,,,,,,1 Saddler ST CRESSY VIC 3322
-38.034319,143.631214,Eucalyptus,Cladocalyx,0.2,,,,,,,,2,,,Sugar Gum,street,12191,,young,2003-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.034868,143.631889,Eucalyptus,Cladocalyx,0.2,,,,,,,,3,,,Sugar Gum,street,12194,,young,2003-01-01,,,,,,,,40 Tennant ST CRESSY VIC 3322
-38.034187,143.630976,Eucalyptus,Cladocalyx,0.9,,,,,,,,19,,,Sugar Gum,street,12202,,mature,1948-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.354104,143.579788,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,12222,,semi-mature,1985-01-01,,,,,,,,19 Batson CRES ELLIMINYT VIC 3250
-38.353245,143.579805,Prunus,Cerasifera,0.3,,,,,,,,2,,,Cherry Plum,street,12228,,semi-mature,1975-01-01,,,,,,,,2 Batson CRES ELLIMINYT VIC 3250
-38.353705,143.57961,Prunus,Cerasifera,0.2,,,,,,,,2,,,Cherry Plum,street,12231,,semi-mature,1985-01-01,,,,,,,,7 Batson CRES ELLIMINYT VIC 3250
-38.353544,143.579638,Prunus,Cerasifera,0.3,,,,,,,,2,,,Cherry Plum,street,12234,,semi-mature,1985-01-01,,,,,,,,5 Batson CRES ELLIMINYT VIC 3250
-38.366625,143.583674,Jacaranda,Momosifolia,0.2,,,,,,,,2,,,jacaranda,street,12242,,semi-mature,1980-01-01,,,,,,,,5 Buckland CT ELLIMINYT VIC 3250
-38.367354,143.579908,Prunus,Cerasifera,0.8,,,,,,,,4,,,Cherry Plum,street,12265,,mature,1975-01-01,,,,,,,,87 Harris RD ELLIMINYT VIC 3250//2 trees
-38.367372,143.580119,Eucalyptus,Nichollii,1.2,,,,,,,,5,,,Willow Peppermint,street,12268,,mature,1975-01-01,,,,,,,,87 Harris RD ELLIMINYT VIC 3250//2 trees
-38.36825,143.58701,Photina,Robusta,0.8,,,,,,,,5,,,Photina,street,12271,,semi-mature,1985-01-01,,,,,,,,70 Harris RD ELLIMINYT VIC 3250
-38.368201,143.58634,Viburnum,Tinus,0.1,,,,,,,,2,,,Viburnum,street,12277,,young,1995-01-01,,,,,,,,76 Harris RD ELLIMINYT VIC 3250
-38.367896,143.584836,Eucalyptus,Leucoxylon,1,,,,,,,,5,,,Yellow Gum,street,12285,,mature,1970-01-01,,,,,,,,59 Harris RD ELLIMINYT VIC 3250
-38.353162,143.578881,Prunus,Blierana,0.3,,,,,,,,2,,,Double Pink Flowering Gum,street,12294,,semi-mature,1985-01-01,,,,,,,,124 Hart ST ELLIMINYT VIC 3250//2 trees
-38.35309,143.578878,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,12305,,semi-mature,1985-01-01,,,,,,,,124 Hart ST ELLIMINYT VIC 3250//2 trees
-38.353579,143.57877,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,12308,,semi-mature,1985-01-01,,,,,,,,130 Hart ST ELLIMINYT VIC 3250//2 trees
-38.353357,143.578813,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,12311,,semi-mature,1985-01-01,,,,,,,,128 Hart ST ELLIMINYT VIC 3250//3 trees
-38.356707,143.582933,Nerium,Oleander,0.8,,,,,,,,3,,,Oleander,street,12328,,semi-mature,1970-01-01,,,,,,,,131 Main ST ELLIMINYT VIC 3250
-38.363067,143.583243,Melaleuca,Armillaris,0.6,,,,,,,,6,,,Bracelet Honey Myrtle,street,12331,,semi-mature,1970-01-01,,,,,,,,195 Main ST ELLIMINYT VIC 3250
-38.353878,143.580667,Prunus,Cerasifera,0.2,,,,,,,,3,,,Cherry Plum,street,12340,,semi-mature,1985-01-01,,,,,,,,8 Martin ST ELLIMINYT VIC 3250
-38.352743,143.57961,Prunus,Cerasifera,,,,,,,,,,,,Cherry Plum,street,12360,,semi-mature,,,,,,,,,184 Pound RD ELLIMINYT VIC 3250
-38.366918,143.587962,Prunus,Cerasifera,0.4,,,,,,,,4,,,Cherry Plum,street,12417,,semi-mature,1985-01-01,,,,,,,,386 Queen ST ELLIMINYT VIC 3250
-38.366548,143.588016,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,12420,,semi-mature,1975-01-01,,,,,,,,382 Queen ST ELLIMINYT VIC 3250
-38.365221,143.575482,Prunus,Cerasifera,0.1,,,,,,,,2,,,Cherry Plum,street,12443,,semi-mature,1985-01-01,,,,,,,,23 Spring ST ELLIMINYT VIC 3250
-38.778059,143.663655,Callistemon,Viminalis,0.3,,,,,,,,3,,,Weeping Bottle Brush,street,12726,,semi-mature,1993-01-01,,,,,,,,3 Bayview ST MARENGO VIC 3233
-38.779171,143.663858,Viburnum,Tinus,0.3,,,,,,,,3,,,Viburnum,street,12812,,young,2003-01-01,,,,,,,,10 Harrison ST MARENGO VIC 3233
-38.779278,143.663998,Eucalyptus,Leucoxylon,0.1,,,,,,,,2,,,Yellow Gum,street,12818,,semi-mature,1998-01-01,,,,,,,,11 Harrison ST MARENGO VIC 3233
-38.778983,143.660618,Acacia,Melanoxylon,0.8,,,,,,,,7,,,Blackwood,street,12832,,semi-mature,1993-01-01,,,,,,,,4-5 McMinn CT MARENGO VIC 3233
-38.779974,143.661734,Leptospermum,Petersonii,0.2,,,,,,,,2,,,Lemon Scented Tea-Tree,street,12955,,semi-mature,1993-01-01,,,,,,,,27 Panorama CRES MARENGO VIC 3233
-38.779883,143.663446,Melaleuca,Armillaris,0.6,,,,,,,,5,,,Bracelet Honey Myrtle,street,12975,,semi-mature,1998-01-01,,,,,,,,17 Panorama CRES MARENGO VIC 3233
-38.779934,143.662511,Acacia,Melanoxylon,0.5,,,,,,,,6,,,Blackwood,street,12978,,semi-mature,1998-01-01,,,,,,,,9 Panorama CRES MARENGO VIC 3233
-38.779791,143.662947,Olea,Ueropaea,0.2,,,,,,,,1,,,Olive,street,12981,,young,2005-01-01,,,,,,,,11 Panorama CRES MARENGO VIC 3233
-38.516954,143.715063,Liquidamber,Styraciflua,0.4,,,,,,,,9,,,Liquadamber,street,13035,,young,1995-01-01,,,,,,,,15 Grant street Forrest Victoria 3236
-38.516716,143.715109,Salix,Gracilistyla,0.075,,,,,,,,4,,,Pussy Willow,street,13038,,young,1995-01-01,,,,,,,,"13 Grant Street, Forrest, Vic, 3236."
-38.348353,143.583686,Acer,Palmatum,0.05,,,,,1,,,1,,,Red Maple,park,13413,,young,2010-01-01,,,,,,,,Inglis Court Park
-38.333756,143.588363,Plantanus,Orientalis,0.4,,,,,,,,12,,,Plane Tree,street,13493,,mature,1965-01-01,,,,,,,,30 Fyans St
-38.333784,143.587617,Plantanus,Orientalis,0.3,,,,,,,,12,,,Plane Tree,street,13496,,mature,1965-01-01,,,,,,,,22 Fyans St
-38.334228,143.57847,Fraxinus,Oxycarpa,0.4,,,,,,,,10,,,Desert Ash,street,13502,,mature,1960-01-01,,,,,,,,22 Moore St
-38.334365,143.578887,Fraxinus,Oxycarpa,0.5,,,,,,,,15,,,Desert Ash,street,13513,,mature,1960-01-01,,,,,,,,18 Moore St
-38.337291,143.586165,Fraxinus,Oxycarpa,0.4,,,,,,,,12,,,Desert Ash,street,13522,,mature,1965-01-01,,,,,,,,27 Manifold St
-38.334832,143.580346,Fraxinus,Raywoodii,0.4,,,,,,,,8,,,Claret Ash,street,13525,,mature,1960-01-01,,,,,,,,6 Moore st Colac
-38.757452,143.663163,Eucalyptus,Sideroxylon,1,,,,,,,,5,,,Red Iron Bark,street,6005,,mature,1988-01-01,,,,,,,,3 Barrand ST APOLLO BAY VIC 3233
-38.757393,143.662682,Leptospermum,Petersonii,0.4,,,,,,,,2,,,Lemon Scented Tea-Tree,street,6008,,young,2003-01-01,,,,,,,,7 Barrand ST APOLLO BAY VIC 3233
-38.757286,143.662831,Eucalyptus,Sideroxylon,0.8,,,,,,,,5,,,Red Iron Bark,street,6011,,semi-mature,1998-01-01,,,,,,,,6 Barrand ST APOLLO BAY VIC 3233
-38.757315,143.662931,Metrosideros,Excelsa,0.8,,,,,,,,5,,,New Zealand Christmas Bush,street,6014,,mature,1983-01-01,,,,,,,,6 Barrand ST APOLLO BAY VIC 3233
-38.743618,143.671173,Acacia,Baileyana,0.1,,,,,,,,2,,,Cootamundra Wattle,street,6022,,young,2003-01-01,,,,,,,,28 Campbell CT APOLLO BAY VIC 3233
-38.744419,143.670567,Corymbia,Ficifolia,0.6,,,,,,,,6,,,Red Flowering Gum,street,6025,,semi-mature,1993-01-01,,,,,,,,21 Campbell CT APOLLO BAY VIC 3233
-38.744304,143.670791,Pittosporum,Undulatum,0.4,,,,,,,,3,,,Sweet pittosporum,street,6028,,semi-mature,1998-01-01,,,,,,,,12 Campbell CT APOLLO BAY VIC 3233
-38.744117,143.670946,Eucalyptus,Conferruminata,0.5,,,,,,,,4,,,Bushy Yates,street,6031,,semi-mature,1993-01-01,,,,,,,,6 Campbell CT APOLLO BAY VIC 3233
-38.760233,143.668891,Banksia,Marginata,0.3,,,,,,,,2,,,Silver Banksia,street,6034,,young,2003-01-01,,,,,,,,3-5 Cartwright ST APOLLO BAY VIC 3233
-38.749299,143.662767,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6051,,young,2007-01-01,,,,,,,,54 Cawood ST APOLLO BAY VIC 3233
-38.749391,143.663594,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6054,,young,2006-01-01,,,,,,,,48 Cawood ST APOLLO BAY VIC 3233
-38.749932,143.668406,Plantanus,Orientalis,0.4,,,,,,,,3,,,Plane Tree,street,6065,,semi-mature,1998-01-01,,,,,,,,8 Cawood ST APOLLO BAY VIC 3233
-38.749881,143.667905,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6068,,young,2007-01-01,,,,,,,,12 Cawood ST APOLLO BAY VIC 3233
-38.754394,143.659827,Lagunaria,Patersonii,0.6,,,,,,,,4,,,Itchy back tree,street,6082,,semi-mature,1993-01-01,,,,,,,,4 Costin ST APOLLO BAY VIC 3233
-38.753941,143.660072,Corymbia,Ficifolia,1.2,,,,,,,,6,,,Red Flowering Gum,street,6088,,mature,1983-01-01,,,,,,,,8 Costin ST APOLLO BAY VIC 3233
-38.757801,143.666909,Melaleuca,Stypheliodes,0.5,,,,,,,,4,,,Prickly Paperback,street,6091,,semi-mature,1998-01-01,,,,,,,,22 Diana ST APOLLO BAY VIC 3233
-38.750796,143.663559,Metrosideros,Excelsa,0.6,,,,,,,,3,,,Queensland Christmas Bush,street,6111,,semi-mature,1993-01-01,,,,,,,,1 Evans CT APOLLO BAY VIC 3233
-38.754335,143.66238,Corymbia,Ficifolia,0.8,,,,,,,,6,,,Red Flowering Gum,street,6134,,mature,1988-01-01,,,,,,,,12 Gallipoli PDE APOLLO BAY VIC 3233
-38.754874,143.662251,Lagunaria,Patersonii,0.6,,,,,,,,5,,,Itchy back tree,street,6137,,semi-mature,1993-01-01,,,,,,,,6 Gallipoli PDE APOLLO BAY VIC 3233
-38.757673,143.669845,Banksia,Intergifolia,0.4,,,,,,,,6,,,Coast Banksia,street,6145,,semi-mature,1998-01-01,,,,,,,,65-71 Great Ocean RD APOLLO BAY VIC 3233
-38.742731,143.672577,Corymbia,Ficifolia,0.6,,,,,,,,5,,,Red Flowering Gum,street,6194,,mature,1983-01-01,,,,,,,,12 Marriners Lookout RD APOLLO BAY VIC 3233
-38.757079,143.664048,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6234,,young,2007-01-01,,,,,,,,41 McLachlan ST APOLLO BAY VIC 3233
-38.756336,143.663284,Agonis,Flexuosa,1,,,,,,,,8,,,Weeping Willow Myrtle,street,6263,,mature,1988-01-01,,,,,,,,4 McLennan ST APOLLO BAY VIC 3233
-38.756083,143.660988,Lagunaria,Patersonii,0.9,,,,,,,,8,,,Itchy back tree,street,6271,,semi-mature,1988-01-01,,,,,,,,22 McLennan ST APOLLO BAY VIC 3233
-38.755553,143.665301,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6283,,young,2004-01-01,,,,,,,,18 Montrose AVE APOLLO BAY VIC 3233
-38.75575,143.665341,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6294,,young,2006-01-01,,,,,,,,1/21 Montrose AVE APOLLO BAY VIC 3233
-38.755216,143.660489,Metrosideros,Excelsa,0.4,,,,,,,,3,,,New Zealand Christmas Bush,street,6311,,semi-mature,1993-01-01,,,,,,,,55 Montrose AVE APOLLO BAY VIC 3233
-38.755206,143.661467,Corymbia,Ficifolia,1,,,,,,,,6,,,Red Flowering Gum,street,6320,,mature,1983-01-01,,,,,,,,1/40 Montrose AVE APOLLO BAY VIC 3233
-38.755132,143.660915,Eucalyptus,Globulus,1.2,,,,,,,,15,,,Blue Gum,street,6323,,mature,1968-01-01,,,,,,,,44 Montrose AVE APOLLO BAY VIC 3233
-38.757281,143.666882,Exocarpos,Latifolius,0.6,,,,,,,,4,,,Native Cherry,street,6340,,semi-mature,1998-01-01,,,,,,,,10 Moore ST APOLLO BAY VIC 3233
-38.757135,143.665762,Lagunaria,Patersonii,0.9,,,,,,,,8,,,Itchy back tree,street,6354,,mature,1983-01-01,,,,,,,,20 Moore ST APOLLO BAY VIC 3233
-38.758997,143.665748,Corymbia,Ficifolia,0.7,,,,,,,,4,,,Red Flowering Gum,street,6377,,semi-mature,1993-01-01,,,,,,,,57 Nelson ST APOLLO BAY VIC 3233
-38.758825,143.665676,Corymbia,Ficifolia,1,,,,,,,,7,,,Red Flowering Gum,street,6403,,mature,1978-01-01,,,,,,,,40 Nelson ST APOLLO BAY VIC 3233
-38.759265,143.668028,Corymbia,Ficifolia,0.2,,,,,,,,2,,,Red Flowering Gum,street,6409,,young,2004-01-01,,,,,,,,41 Nelson ST APOLLO BAY VIC 3233
-38.347123,143.785625,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6472,,young,2006-01-01,,,,,,,,21 Pascoe ST APOLLO BAY VIC 3233
-38.753992,143.660517,Betula,Alba,0.6,,,,,,,,4,,,Silver Birch,street,6483,,semi-mature,1993-01-01,,,,,,,,21 Pengilley AVE APOLLO BAY VIC 3233
-38.754095,143.661368,Betula,Alba,0.4,,,,,,,,5,,,Silver Birch,street,6486,,semi-mature,1993-01-01,,,,,,,,13 Pengilley AVE APOLLO BAY VIC 3233
-38.748351,143.662927,Melaleuca,Lanceolota,0.4,,,,,,,,4,,,Moonah,street,6506,,semi-mature,1998-01-01,,,,,,,,3 Scott PL APOLLO BAY VIC 3233
-38.753155,143.659111,Metrosideros,Excelsa,0.2,,,,,,,,3,,,New Zealand Christmas Bush,street,6532,,young,2003-01-01,,,,,,,,5 The Otway Vista APOLLO BAY VIC 3233
-38.752489,143.666029,Acacia,Baileyana,0.6,,,,,,,,4,,,Cootamundra Wattle,street,6546,,semi-mature,1998-01-01,,,,,,,,20 Thomson ST APOLLO BAY VIC 3233
-38.752588,143.666783,Araucaria,Heterophylla,1,,,,,,,,6,,,Norfolk Island Pine,street,6549,,mature,1988-01-01,,,,,,,,1/12 Thomson ST APOLLO BAY VIC 3233
-38.752188,143.663256,Banksia,Intergifolia,0.2,,,,,,,,2,,,Coast Banksia,street,6566,,young,2003-01-01,,,,,,,,40 Thomson ST APOLLO BAY VIC 3233
-38.752253,143.663866,Corymbia,Ficifolia,0.2,,,,,,,,2,,,Red Flowering Gum,street,6569,,young,2003-01-01,,,,,,,,34 Thomson ST APOLLO BAY VIC 3233
-38.75492,143.666015,Melaleuca,Ericifolia,1,,,,,,,,4,,,Swamp Paperback,street,6575,,semi-mature,1993-01-01,,,,,,,,7 Whelan ST APOLLO BAY VIC 3233
-38.189961,143.640652,Cupressus,Macrocarpa,1.5,,,,,,,,8,,,Monterey Cyress,street,6586,,mature,1928-01-01,,,,,,,,1520 Colac Ballarat RD BEEAC VIC 3251
-38.190077,143.64041,Melaleuca,Armillaris,0.8,,,,,,,,5,,,Bracelet Honey Myrtle,street,6589,,semi-mature,1993-01-01,,,,,,,,1525 Colac Ballarat RD BEEAC VIC 3251
-38.194401,143.63885,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6592,,mature,1958-01-01,,,,,,,,3 Coulstone ST BEEAC VIC 3251
-38.195487,143.638746,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6595,,mature,1958-01-01,,,,,,,,11 Coulstone ST BEEAC VIC 3251
-38.196969,143.638799,Eucalyptus,Scoparia,0.4,,,,,,,,12,,,White Gum,street,6603,,mature,1988-01-01,,,,,,,,20 Coulstone ST BEEAC VIC 3251
-38.196588,143.638576,Melaleuca,Ericifolia,0.2,,,,,,,,3,,,Swamp Paperback,street,6606,,semi-mature,1998-01-01,,,,,,,,17 Coulstone ST BEEAC VIC 3251
-38.194247,143.643787,Prunus,Nigra,0.5,,,,,,,,4,,,Canadian Plum,street,6609,,mature,1983-01-01,,,,,,,,45 Lang ST BEEAC VIC 3251//School
-38.194047,143.642128,Prunus,Bilerara,0.5,,,,,,,,4,,,Double Pink Flowering Prunus,street,6612,,mature,1983-01-01,,,,,,,,21 Lang ST BEEAC VIC 3251
-38.193715,143.638176,Prunus,Blierana,0.5,,,,,,,,4,,,Double Pink Flowering Gum,street,6615,,mature,1983-01-01,,,,,,,,12 Lang ST BEEAC VIC 3251
-38.197638,143.64034,Cupressus,Macrocarpa,1.2,,,,,,,,8,,,Monterey Cyress,street,6623,,mature,1928-01-01,,,,,,,,88 Main ST BEEAC VIC 3251
-38.198722,143.640318,Cupressus,Macrocarpa,1.2,,,,,,,,8,,,Monterey Cyress,street,6626,,mature,1928-01-01,,,,,,,,96 Main ST BEEAC VIC 3251
-38.199813,143.640183,Quercus,Robur,0.5,,,,,,,,4,,,English Oak,street,6629,,semi-mature,1988-01-01,,,,,,,,102 Main ST BEEAC VIC 3251
-38.196873,143.640404,Fraxinus,Pennsyvanica,0.6,,,,,,,,4,,,Red Ash,street,6632,,mature,1968-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.196417,143.640506,Pittosporum,Undulatum,0.5,,,,,,,,4,,,Victorian Box,street,6635,,mature,1968-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.20402,143.639858,Eucalyptus,Leucoxylon,0.8,,,,,,,,10,,,Yellow Gum,street,6638,,semi-mature,1983-01-01,,,,,,,,150 Main ST BEEAC VIC 3251
-38.201029,143.639863,Eucalyptus,Cladocalyx,1.2,,,,,,,,12,,,Sugar Gum,street,6649,,mature,1978-01-01,,,,,,,,119 Main ST BEEAC VIC 3251
-38.201763,143.639767,Quercus,Robur,0.8,,,,,,,,7,,,English Oak,street,6652,,semi-mature,1988-01-01,,,,,,,,121 Main ST BEEAC VIC 3251
-38.202549,143.639657,Corymbia,Ficifolia,0.1,,,,,,,,2,,,Red Flowering Gum,street,6655,,young,1998-01-01,,,,,,,,127 Main ST BEEAC VIC 3251
-38.203096,143.639706,Corymbia,Ficifolia,0.2,,,,,,,,3,,,Red Flowering Gum,street,6658,,semi-mature,1988-01-01,,,,,,,,127 Main ST BEEAC VIC 3251
-38.203846,143.639878,Eucalyptus,Botriodies,0.8,,,,,,,,10,,,Mahogany Gum,street,6666,,semi-mature,1983-01-01,,,,,,,,150 Main ST BEEAC VIC 3251
-38.203178,143.63992,Eucalyptus,Leucoxylon,0.8,,,,,,,,6,,,Yellow Gum,street,6669,,mature,1968-01-01,,,,,,,,130 Main ST BEEAC VIC 3251
-38.19418,143.640405,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6672,,mature,1958-01-01,,,,,,,,53A Main ST BEEAC VIC 3251
-38.192995,143.640332,Callistemon,Citrinus,0.05,,,,,,,,1,,,Scarlet Bottle brush,street,6675,,young,2006-01-01,,,,,,,,43 Main ST BEEAC VIC 3251
-38.193408,143.640353,Ulmus,Procera,1,,,,,,,,15,,,English Elm,street,6678,,mature,1928-01-01,,,,,,,,47A Main ST BEEAC VIC 3251
-38.194533,143.640351,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6686,,mature,1958-01-01,,,,,,,,53A Main ST BEEAC VIC 3251
-38.19664,143.64015,Pyrus,Ussuriensis,0.3,,,,,,,,3,,,Mancherian Pear,street,6689,,young,2003-01-01,,,,,,,,75 Main ST BEEAC VIC 3251
-38.198494,143.640048,Fraxinus,Oxycarpa,1,,,,,,,,10,,,Desert Ash,street,6692,,mature,1983-01-01,,,,,,,,99 Main ST BEEAC VIC 3251
-38.199291,143.64,Fraxinus,Oxycarpa,1,,,,,,,,10,,,Desert Ash,street,6695,,mature,1983-01-01,,,,,,,,105 Main ST BEEAC VIC 3251
-38.192625,143.640643,Cupressus,Macrocarpa,1.5,,,,,,,,6,,,Monterey Cyress,street,6698,,mature,1928-01-01,,,,,,,,38 Main ST BEEAC VIC 3251
-38.192772,143.640378,Lophostermon,Confertus,0.06,,,,,,,,2,,,Queensland Box Brush,street,6709,,young,2003-01-01,,,,,,,,41 Main ST BEEAC VIC 3251
-38.192271,143.640638,Cupressus,Macrocarpa,1.5,,,,,,,,6,,,Monterey Cyress,street,6712,,mature,1928-01-01,,,,,,,,34 Main ST BEEAC VIC 3251
-38.191544,143.640661,Cupressus,Macrocarpa,2,,,,,,,,6,,,Monterey Cyress,street,6715,,mature,1928-01-01,,,,,,,,30 Main ST BEEAC VIC 3251
-38.190307,143.640375,Eucalyptus,Mellidora,1,,,,,,,,14,,,Yellow Box,street,6718,,mature,1948-01-01,,,,,,,,1525 Colac Ballarat Rd BEEAC VIC 3251
-38.191561,143.64039,Cupressus,Macrocarpa,1,,,,,,,,12,,,Monterey Cyress,street,6721,,mature,1928-01-01,,,,,,,,27 Main ST BEEAC VIC 3251
-38.19444,143.63726,Schinus,Areira,0.2,,,,,,,,2,,,Peppercorn,street,6732,,young,2003-01-01,,,,,,,,5Weston ST BEEAC VIC 3251
-38.197252,143.637294,Callistemon,Citrinus,0.3,,,,,,,,3,,,Scarlet Bottle brush,street,6735,,young,1998-01-01,,,,,,,,24 Weston ST BEEAC VIC 3251
-38.194177,143.6373,Fraxinus,Oxycarpa,0.2,,,,,,,,2,,,Desert Ash,street,6738,,young,2003-01-01,,,,,,,,3 Weston ST BEEAC VIC 3251
-38.194017,143.637275,Acacia,Iteaphylla,0.2,,,,,,,,2,,,Willow-leafed Wattle,street,6741,,semi-mature,2003-01-01,,,,,,,,3 Weston ST BEEAC VIC 3251
-38.196558,143.637331,Schinus,Areira,1.2,,,,,,,,12,,,Peppercorn,street,6749,,mature,1958-01-01,,,,,,,,10 Weston ST BEEAC VIC 3251
-38.197469,143.637072,Eucalyptus,Nichollii,0.6,,,,,,,,8,,,Willow Peppermint,street,6755,,mature,1988-01-01,,,,,,,,33 Weston ST BEEAC VIC 3251//Works Depot Beeac
-38.196915,143.637094,Eucalyptus,Cladocalyx,0.6,,,,,,,,8,,,Sugar Gum,street,6761,,mature,1988-01-01,,,,,,,,25 Weston ST BEEAC VIC 3251
-38.333566,143.78694,Prunus,Elvins,0.2,,,,,,,,2,,,Weeping Prunus,street,6769,,semi-mature,1993-01-01,,,,,,,,"7 Anderson ST BIRREGURRA VIC 3242//Anderson Street, Birregurra"
-38.334307,143.785016,Eucalyptus,Costata,1.2,,,,,,,,12,,,Ridge Fruited Mallee,street,6781,,mature,1978-01-01,,,,,,,,59 Barry ST BIRREGURRA VIC 3242
-38.334113,143.785179,Agonis,Flexuosa,0.5,,,,,,,,5,,,Weeping Willow Myrtle,street,6784,,semi-mature,1983-01-01,,,,,,,,60 Barry ST BIRREGURRA VIC 3242
-38.339428,143.788311,Grevillea,Robusta,0.7,,,,,,,,7,,,Silky Oak,street,6898,,semi-mature,1998-01-01,,,,,,,,15 Jenner ST BIRREGURRA VIC 3242
-38.339317,143.788484,Acacia,Floribuna,0.2,,,,,,,,2,,,Sally Wattle,street,6904,,semi-mature,1993-01-01,,,,,,,,16 Jenner ST BIRREGURRA VIC 3242
-38.336656,143.788234,Plantanus,Orientalis,1.16,,,,,,,,12,,,Plane Tree,street,6964,,mature,1958-01-01,,,,,,,,26 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.336563,143.78447,Fraxinus,Oxycarpa,1.07,,,,,,,,11,,,Desert Ash,street,6967,,mature,1958-01-01,,,,,,,,54 Main ST BIRREGURRA VIC 3242//Main St Birregurra
-38.336795,143.784551,Fraxinus,Oxycarpa,1.9,,,,,,,,11,,,Desert Ash,street,6970,,mature,1958-01-01,,,,,,,,65 Main ST BIRREGURRA VIC 3242
-38.338474,143.789474,Fraxinus,Oxycarpa,0.4,,,,,,,,4,,,Desert Ash,street,6981,,semi-mature,2000-01-01,,,,,,,,11 Main ST BIRREGURRA VIC 3242//Main St Birregurra
